FIPS,AVLN_AFREQ,AVLN_RISKR,CFLD_AFREQ,CFLD_RISKR,CWAV_AFREQ,CWAV_RISKR,DRGT_AFREQ,DRGT_RISKR,ERQK_AFREQ,ERQK_RISKR,HAIL_AFREQ,HAIL_RISKR,HWAV_AFREQ,HWAV_RISKR,HRCN_AFREQ,HRCN_RISKR,ISTM_AFREQ,ISTM_RISKR,LNDS_AFREQ,LNDS_RISKR,LTNG_AFREQ,LTNG_RISKR,RFLD_AFREQ,RFLD_RISKR,SWND_AFREQ,SWND_RISKR,TRND_AFREQ,TRND_RISKR,TSUN_AFREQ,TSUN_RISKR,VLCN_AFREQ,VLCN_RISKR,WFIR_AFREQ,WFIR_RISKR,WNTW_AFREQ,WNTW_RISKR,ST,STATE,ST_ABBR,STCNTY,COUNTY,LOCATION,AREA_SQMI,E_TOTPOP,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EP_NOINT,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,EP_NHPI,EP_TWOMORE,EP_OTHERRACE
17153,,Not Applicable,,Not Applicable,0.0,No Rating,3.5,Relatively Low,0.004067879463507,Relatively Low,3.267682346119853,Relatively Low,2.786377708978327,Relatively Low,0.017532581380399,Very Low,1.11673615247171,Very Low,0.01,Relatively Low,106.04168716509308,Very Low,4.791666666666667,Very Low,3.919574751200993,Relatively Low,0.175616595714249,Relatively Low,,Not Applicable,,Not Applicable,1.4878262655e-05,Very Low,2.229102167182662,Relatively Moderate,17.0,Illinois,IL,17153.0,Pulaski County,"Pulaski County, Illinois",199.26747965273,5177.0,36.8,4.2,19.5,11.9,6.9,22.6,20.5,24.6,5.1,0.4,37.2,1.5,22.1,1.1,8.6,1.7,43.3,31.4,1.9,0.2,0.0,0.0,3.7,0.0
17155,,Not Applicable,,Not Applicable,0.990712074303406,Relatively Low,10.233668333068282,Relatively Low,0.000427862978592,Very Low,3.659432900114886,Very Low,1.114551083591332,Relatively Low,0.01,Very Low,0.699821322215605,Relatively Low,0.030461035999199,Relatively Low,68.23481898862919,Very Low,0.458333333333333,Very Low,5.241572488223773,Relatively Moderate,0.157605437531052,Relatively Low,,Not Applicable,,Not Applicable,1.0044248646e-05,Very Low,3.839009287925698,Very Low,17.0,Illinois,IL,17155.0,Putnam County,"Putnam County, Illinois",160.09692982013,5628.0,11.5,3.2,13.9,6.4,3.1,23.5,19.8,16.3,4.3,0.2,9.1,0.3,3.2,0.9,3.4,0.1,16.9,0.3,6.3,0.7,0.0,0.0,1.3,0.5
17157,,Not Applicable,,Not Applicable,0.061919504643963,Relatively Low,1.90909090909091,Relatively Low,0.002900100074633,Relatively Moderate,5.272089858843112,Very Low,4.520123839009288,Relatively Moderate,0.017386523378106,Very Low,0.829441890637825,Relatively Moderate,0.01,Relatively Low,95.14009754012653,Relatively Low,1.083333333333333,Very Low,5.797225515166968,Relatively Moderate,0.485520078641035,Relatively Moderate,,Not Applicable,,Not Applicable,1.2645821524e-05,Very Low,2.043343653250778,Relatively Moderate,17.0,Illinois,IL,17157.0,Randolph County,"Randolph County, Illinois",575.366921625996,30413.0,20.2,5.2,16.3,14.0,4.9,20.4,20.1,19.9,5.9,0.5,13.6,2.8,12.9,0.7,7.1,10.7,16.6,7.9,3.2,0.7,0.1,0.1,1.6,0.1
17159,,Not Applicable,,Not Applicable,0.123839009287926,Relatively Low,2.767841903380117,Relatively Low,0.002638251753085,Relatively Low,2.905796647020555,Relatively Low,2.724458204334367,Relatively Moderate,0.016422349485693,Very Low,0.533969786092572,Relatively Moderate,0.01,Relatively Low,87.97723128913017,Relatively Low,1.375,Very Low,4.112300875693636,Relatively Moderate,0.250401187248675,Relatively Low,,Not Applicable,,Not Applicable,1.0871104083e-05,Very Low,1.424148606811144,Relatively Low,17.0,Illinois,IL,17159.0,Richland County,"Richland County, Illinois",360.033967483956,15716.0,22.3,4.2,16.6,7.9,5.8,20.2,23.0,17.7,5.9,1.4,5.8,3.1,11.7,1.3,7.4,2.0,13.6,0.6,1.8,0.3,0.0,0.0,2.2,0.9
17161,,Not Applicable,,Not Applicable,1.238390092879259,Relatively High,9.796482799563792,Relatively Low,0.000362769795295,Very Low,4.064643421016693,Relatively Low,1.547987616099071,Relatively Moderate,0.007249808495437,Very Low,0.670358407511233,Relatively High,0.01,Relatively Low,70.19607399249135,Relatively High,3.375,Relatively Low,6.326345419903801,Relatively Moderate,0.388031809663188,Relatively Moderate,,Not Applicable,,Not Applicable,0.000102088058504,Very Low,4.148606811145501,Relatively High,17.0,Illinois,IL,17161.0,Rock Island County,"Rock Island County, Illinois",427.495912794172,143819.0,23.5,6.2,23.6,10.4,6.3,19.8,22.3,14.1,7.7,2.1,30.3,11.9,2.4,1.6,8.7,3.3,11.5,10.2,13.5,2.6,0.1,0.0,3.6,0.2
17163,,Not Applicable,,Not Applicable,0.123839009287925,Relatively High,1.909090909090912,Relatively Low,0.002698590087234,Relatively Moderate,5.599949737593661,Relatively High,7.678018575851429,Relatively High,0.012928423665944,Very Low,1.391468230706248,Very High,0.011068941122949,Relatively Low,99.78902422762731,Relatively Moderate,1.833333333333333,Relatively Moderate,6.299885973944104,Relatively Low,0.563866279016623,Relatively High,,Not Applicable,,Not Applicable,1.0644763561e-05,Very Low,2.291021671826613,Relatively High,17.0,Illinois,IL,17163.0,St. Clair County,"St. Clair County, Illinois",657.734964378574,256791.0,20.7,5.7,25.3,7.8,5.4,16.4,23.3,15.0,8.2,0.5,39.9,5.4,4.7,1.4,7.3,1.6,13.5,28.1,4.5,1.6,0.3,0.0,5.0,0.5
17165,,Not Applicable,,Not Applicable,0.0,No Rating,3.5,Relatively Low,0.003251304990127,Relatively Low,3.265781043469274,Very Low,2.662538699690401,Relatively Low,0.015749797818284,Very Low,0.819881117246549,Very Low,0.01,Relatively Low,99.52398660144765,Relatively Low,2.041666666666667,Relatively Moderate,4.123592856184336,Relatively Moderate,0.307453759573453,Relatively Low,,Not Applicable,,Not Applicable,2.2632775435e-05,Very Low,1.919504643962852,Relatively Moderate,17.0,Illinois,IL,17165.0,Saline County,"Saline County, Illinois",379.990664416114,23662.0,27.8,5.9,22.0,11.8,5.6,20.6,20.6,23.8,7.2,0.2,8.0,5.0,11.2,1.5,9.2,2.1,25.2,2.5,1.8,0.7,0.1,0.1,2.7,0.1
17167,,Not Applicable,,Not Applicable,0.433436532507739,Relatively High,3.583429434341535,Relatively Moderate,0.001115524042993,Relatively Moderate,3.746525254146511,Relatively Moderate,2.910216718266242,Relatively Moderate,0.009719518965524,Very Low,1.493228411110019,Relatively High,0.01,Relatively Low,97.22014240419328,Relatively Moderate,2.041666666666667,Relatively Moderate,5.181758824454909,Relatively High,0.921383478301174,Relatively High,,Not Applicable,,Not Applicable,1.2241585444e-05,Very Low,1.733746130030965,Relatively High,17.0,Illinois,IL,17167.0,Sangamon County,"Sangamon County, Illinois",868.235657781308,196122.0,19.8,5.2,21.9,6.8,3.8,18.5,22.0,13.2,7.8,0.5,21.2,7.6,4.3,1.7,7.4,1.9,14.8,12.6,2.5,2.2,0.1,0.0,3.6,0.3
17169,,Not Applicable,,Not Applicable,0.743034055727554,Relatively Moderate,5.409090909090909,Relatively Low,0.000554678872137,Very Low,3.857303134162699,Relatively Low,2.538699690402479,Relatively Low,0.01,Very Low,1.290099464555329,Relatively Low,0.01,Relatively Low,85.5793805420255,Very Low,1.625,Relatively Low,5.248195795669564,Relatively Moderate,0.395672390404239,Very Low,,Not Applicable,,Not Applicable,1.1093867401e-05,Very Low,1.91950464396285,Relatively Low,17.0,Illinois,IL,17169.0,Schuyler County,"Schuyler County, Illinois",437.300190455418,6879.0,25.3,6.7,14.9,8.3,9.6,24.3,17.6,20.6,5.5,1.0,8.6,2.7,10.8,1.2,3.4,11.4,14.1,3.4,2.5,0.3,0.0,0.0,2.3,0.0
17171,,Not Applicable,,Not Applicable,0.495356037151702,Relatively Low,3.655976823213329,Relatively Low,0.001004362953973,Very Low,4.4461571025908,Very Low,2.910216718266252,Relatively Low,0.01,Very Low,1.346151167035923,Very Low,0.01,Relatively Low,95.63232486239683,Very Low,1.416666666666667,Very Low,5.584790080972977,Relatively Moderate,0.213269991280323,Very Low,,Not Applicable,,Not Applicable,1.5183423426e-05,Very Low,1.733746130030962,Relatively Low,17.0,Illinois,IL,17171.0,Scott County,"Scott County, Illinois",250.789479183672,4899.0,18.2,2.9,15.6,7.3,5.0,20.8,21.6,15.8,6.6,0.2,4.3,0.4,9.9,1.0,4.6,1.0,17.4,0.0,1.4,0.8,0.1,0.0,2.1,0.0
17173,,Not Applicable,,Not Applicable,0.371517027863777,Relatively Moderate,1.909090909090904,Relatively Low,0.001520238545333,Relatively Low,3.120289296575722,Relatively Low,2.786377708978326,Relatively Moderate,0.028042440772983,Very Low,1.113512661026591,Relatively Low,0.01,Relatively Low,92.31079917644557,Relatively Low,1.833333333333333,Very Low,4.829713722730681,Relatively Low,0.765357139867239,Relatively Low,,Not Applicable,,Not Applicable,9.999999747e-06,Very Low,1.733746130030958,Relatively Low,17.0,Illinois,IL,17173.0,Shelby County,"Shelby County, Illinois",758.50873619033,21042.0,18.9,4.0,17.9,6.1,4.4,22.9,21.5,15.1,4.8,0.1,3.5,2.2,8.5,2.5,5.1,1.0,14.6,0.3,1.2,0.3,0.1,0.2,1.3,0.0
17175,,Not Applicable,,Not Applicable,1.052631578947369,Relatively Moderate,10.5,Relatively Moderate,0.000534027179873,Very Low,3.81539046663424,Relatively Low,2.167182662538699,Relatively Low,0.01,Very Low,0.863609291244789,Relatively Low,0.01,Relatively Low,63.82497900044697,Very Low,0.791666666666667,Very Low,5.79302379144817,Relatively Moderate,0.297472455053251,Very Low,,Not Applicable,,Not Applicable,1.0464236852e-05,Very Low,2.291021671826624,Very Low,17.0,Illinois,IL,17175.0,Stark County,"Stark County, Illinois",288.105413928106,5395.0,19.2,3.3,20.6,9.1,5.7,22.7,21.2,14.7,2.5,0.6,6.9,0.1,2.9,0.1,4.4,1.8,17.2,1.1,2.3,0.9,0.0,0.0,2.6,0.0
17177,,Not Applicable,,Not Applicable,1.424148606811145,Relatively High,12.00367944890829,Relatively Moderate,0.00023001445732,Very Low,3.715023884304307,Relatively Low,1.114551083591331,Relatively Low,0.005844193870909,Very Low,0.875552716500592,Relatively High,0.01,Relatively Low,64.09871041733017,Relatively Moderate,1.375,Relatively Low,5.214111304585336,Relatively High,0.455766481670663,Relatively Moderate,,Not Applicable,,Not Applicable,9.0944230615e-05,Very Low,4.396284829721377,Relatively Moderate,17.0,Illinois,IL,17177.0,Stephenson County,"Stephenson County, Illinois",564.246396377916,44482.0,23.3,5.3,23.9,8.2,6.1,23.7,21.3,16.4,5.6,0.5,19.0,5.4,4.6,1.1,8.6,1.7,15.2,8.7,4.6,0.9,0.1,0.0,4.7,0.1
17179,,Not Applicable,,Not Applicable,0.866881225464568,Relatively High,4.634764580018876,Relatively Moderate,0.000576073472409,Relatively Low,3.522370595168079,Relatively High,2.229121693366741,Relatively High,0.010000087594884,Very Low,1.551798857429929,Relatively Moderate,0.011333633336433,Relatively Moderate,78.61762254742521,Relatively Moderate,1.416666666666667,Relatively Moderate,5.067436213657363,Relatively High,0.663752111255642,Relatively Moderate,,Not Applicable,,Not Applicable,2.5243000143e-05,Very Low,1.919524859775263,Relatively Low,17.0,Illinois,IL,17179.0,Tazewell County,"Tazewell County, Illinois",646.468557825732,131276.0,16.0,3.9,19.9,6.3,4.9,19.3,22.3,12.4,4.8,0.3,7.1,6.0,1.7,1.3,5.8,2.0,12.5,1.2,2.6,1.0,0.1,0.0,2.1,0.1
17181,,Not Applicable,,Not Applicable,0.0,No Rating,3.5,Relatively Low,0.003197402218718,Relatively Low,3.635028160585859,Very Low,2.724458204334366,Relatively Moderate,0.017497972832004,Very Low,0.895607907576671,Very Low,0.01,Relatively Low,98.00138209417176,Relatively Low,2.541666666666667,Relatively Low,4.118444527941334,Relatively Moderate,0.357460038496604,Relatively Low,,Not Applicable,,Not Applicable,3.8754430025e-05,Very Low,2.229102167182664,Relatively Moderate,17.0,Illinois,IL,17181.0,Union County,"Union County, Illinois",413.411483651234,17122.0,27.1,6.3,22.9,12.0,6.4,22.8,20.8,20.2,3.3,0.4,9.4,2.5,12.8,1.1,9.9,3.6,29.9,1.5,5.3,0.3,0.2,0.0,2.1,0.0
17183,,Not Applicable,,Not Applicable,0.743034055727555,Relatively High,1.441460061247117,Relatively Low,0.000842218391035,Relatively Low,3.016035168450978,Relatively Moderate,2.105263157894736,Relatively Moderate,0.030722560503102,Very Low,0.990297425260113,Relatively Moderate,0.01,Relatively Low,90.27135672709699,Relatively Moderate,2.125,Relatively Low,4.055714194578572,Relatively Moderate,0.805631532667357,Relatively Moderate,,Not Applicable,,Not Applicable,9.999999747e-06,Very Low,1.919504643962854,Relatively Moderate,17.0,Illinois,IL,17183.0,Vermilion County,"Vermilion County, Illinois",898.318402445574,74113.0,27.4,6.7,21.1,9.4,5.0,19.8,23.4,14.5,9.3,0.6,22.6,5.8,5.2,1.3,8.9,3.4,16.7,14.5,5.4,1.0,0.1,0.0,1.5,0.1
17185,,Not Applicable,,Not Applicable,0.061919504643963,Relatively Low,3.5,Relatively Low,0.002751106187754,Relatively Low,2.93720083611453,Relatively Low,2.538699690402477,Relatively Low,0.005844193793466,Very Low,0.387135199523526,Relatively Low,0.01,Relatively Low,91.6837090309618,Very Low,4.208333333333333,Very Low,4.110818805854565,Relatively Low,0.151299917140111,Relatively Low,,Not Applicable,,Not Applicable,3.6351095819e-05,Very Low,1.981424148606809,Relatively Low,17.0,Illinois,IL,17185.0,Wabash County,"Wabash County, Illinois",223.32293927749,11321.0,24.7,4.4,18.3,7.0,5.6,21.9,21.8,20.6,5.3,0.5,7.7,4.4,11.3,1.5,10.5,1.2,18.8,1.0,3.0,1.1,0.0,0.0,2.5,0.0
17187,,Not Applicable,,Not Applicable,0.804953560371517,Relatively Moderate,10.180738598388745,Relatively Moderate,0.000520208002937,Very Low,4.007492902864236,Relatively Low,1.857585139318884,Relatively Moderate,0.01,Very Low,0.837697493461862,Very Low,0.01,Relatively Low,70.88799255671248,Relatively Low,0.833333333333333,Relatively Low,5.85573165803422,Relatively Low,0.489339980314459,Relatively Low,,Not Applicable,,Not Applicable,3.1589050813e-05,Very Low,2.848297213622291,Relatively Low,17.0,Illinois,IL,17187.0,Warren County,"Warren County, Illinois",542.383849394396,16760.0,23.2,7.3,16.5,12.5,6.0,19.4,22.0,13.8,6.0,3.0,18.1,4.4,1.6,1.6,5.6,6.0,15.7,3.8,10.3,1.5,0.2,0.1,1.7,0.5
17189,,Not Applicable,,Not Applicable,0.123839009287926,Relatively Low,1.909090909090911,Relatively Low,0.003115539120393,Relatively Low,4.881116020323984,Relatively Low,4.024767801857584,Relatively Moderate,0.01753258145018,Very Low,0.621284214138924,Relatively Low,0.01,Very Low,89.38203362389034,Relatively Low,0.583333333333333,Very Low,5.614088457324722,Relatively Low,0.468663859335697,Relatively Low,,Not Applicable,,Not Applicable,1.0067314862e-05,Very Low,2.352941176470589,Relatively Low,17.0,Illinois,IL,17189.0,Washington County,"Washington County, Illinois",562.597014966156,13781.0,14.8,4.7,17.0,7.5,3.2,20.8,21.1,13.8,4.5,0.2,4.6,0.1,7.9,1.6,3.1,1.6,14.3,0.5,1.5,0.2,0.1,0.0,2.2,0.0
17191,,Not Applicable,,Not Applicable,0.061919504643963,Relatively Low,1.909090909090907,Relatively Low,0.002906184309209,Relatively Low,3.094070836638039,Relatively Low,2.538699690402475,Relatively Moderate,0.017532581308546,Very Low,0.515117917976721,Relatively Low,0.01,Relatively Low,87.83921979256493,Relatively Low,3.25,Relatively Low,4.225205685731346,Relatively Low,0.50662912544359,Relatively Low,,Not Applicable,,Not Applicable,1.1633922835e-05,Very Low,2.043343653250774,Relatively Moderate,17.0,Illinois,IL,17191.0,Wayne County,"Wayne County, Illinois",713.829385724862,16127.0,25.7,3.6,19.4,10.7,11.6,21.8,22.5,17.9,5.6,0.2,4.2,3.5,23.7,1.5,8.0,0.5,23.1,0.7,1.7,0.5,0.0,0.0,1.3,0.0
17193,,Not Applicable,,Not Applicable,0.061919504643963,Relatively Low,4.37307526382841,Relatively Low,0.002971665083285,Relatively Low,3.148789972648249,Relatively Low,2.538699690402483,Relatively Moderate,0.010540961197698,Very Low,0.671775288513359,Relatively Moderate,0.01,Relatively Low,94.80999383079951,Relatively Low,6.833333333333333,Relatively Low,3.99678370672134,Relatively Moderate,0.355669234507319,Relatively Low,,Not Applicable,,Not Applicable,1.8877240213e-05,Very Low,1.981424148606806,Relatively Low,17.0,Illinois,IL,17193.0,White County,"White County, Illinois",494.982461682134,13834.0,26.9,3.5,20.1,11.5,7.2,23.3,21.6,20.3,6.0,0.0,4.0,2.2,8.9,0.8,7.3,2.7,23.3,0.8,1.5,0.5,0.1,0.0,1.2,0.0
17195,,Not Applicable,,Not Applicable,1.362229102167185,Relatively High,13.141944368997818,Relatively Moderate,0.000466695505516,Very Low,3.714561369420717,Very Low,0.990712074303405,Relatively Low,0.007686777737227,Very Low,0.665597734744253,Relatively Moderate,0.01,Relatively Low,68.92590616535591,Relatively Low,2.041666666666667,Relatively Low,5.979076864372563,Relatively Moderate,0.625035551707144,Relatively Moderate,,Not Applicable,,Not Applicable,1.002916245e-05,Very Low,4.334365325077395,Relatively Moderate,17.0,Illinois,IL,17195.0,Whiteside County,"Whiteside County, Illinois",684.098967243738,55569.0,19.3,4.4,20.9,9.2,5.5,21.0,21.9,14.4,7.1,1.0,17.4,4.1,2.4,0.9,5.2,1.8,16.4,1.1,12.7,0.5,0.1,0.0,2.9,0.1
17197,,Not Applicable,,Not Applicable,0.933143907271951,Very High,1.896798635758585,Very Low,0.000558862991736,Relatively Low,3.951543218985852,Very Low,0.750286285081736,Relatively High,0.009331289736099,Very Low,0.929922544990327,Relatively High,0.01,Relatively Moderate,83.14461432855235,Relatively High,3.0,Relatively Moderate,5.388415743222424,Relatively Moderate,0.566874893493746,Very High,,Not Applicable,,Not Applicable,0.000218391177022,Relatively Low,3.654386859521668,Relatively Moderate,17.0,Illinois,IL,17197.0,Will County,"Will County, Illinois",835.875326376692,696774.0,11.4,5.0,20.7,8.4,5.5,13.7,24.1,9.5,5.6,3.1,39.1,5.9,1.3,2.0,3.5,1.2,7.6,11.3,18.6,5.8,0.1,0.0,3.0,0.3
17199,,Not Applicable,,Not Applicable,0.0,No Rating,3.5,Relatively Low,0.003186709242819,Relatively Moderate,3.508567707388413,Relatively Moderate,2.724458204334373,Relatively Moderate,0.02251607999748,Very Low,0.793900407435191,Relatively Low,0.01,Relatively Low,98.8533354431553,Relatively Moderate,2.041666666666667,Relatively Low,4.095515804086614,Relatively High,0.360846532989086,Relatively Moderate,,Not Applicable,,Not Applicable,5.2702870481e-05,Very Low,1.981424148606811,Relatively Moderate,17.0,Illinois,IL,17199.0,Williamson County,"Williamson County, Illinois",420.209859558674,67120.0,22.2,4.4,22.4,7.3,5.6,19.2,21.6,18.3,6.0,0.5,11.5,3.1,7.5,0.8,7.1,3.0,15.8,3.3,2.9,1.5,0.3,0.0,3.4,0.1
17201,,Not Applicable,,Not Applicable,1.30030959752322,Very High,11.148677382870693,Relatively Low,0.000240810161188,Relatively Low,4.535876600583428,Relatively High,0.681114551083591,Relatively Moderate,0.005844193787406,Very Low,0.716871882614651,Very High,0.01,Relatively Low,58.69024088677489,Relatively High,2.208333333333333,Relatively Moderate,6.096312491012551,Relatively High,0.39232530455037,Relatively High,,Not Applicable,,Not Applicable,7.1017892196e-05,Very Low,3.77708978328171,Relatively High,17.0,Illinois,IL,17201.0,Winnebago County,"Winnebago County, Illinois",513.049466159426,284591.0,26.0,7.5,26.8,11.5,6.4,18.0,23.4,14.4,8.1,2.0,33.9,7.8,1.3,1.9,8.7,1.4,13.4,13.0,14.1,2.8,0.0,0.0,3.7,0.3
17203,,Not Applicable,,Not Applicable,0.866875705603911,Relatively High,6.19973245786031,Relatively Moderate,0.000577029923731,Very Low,3.471941483101493,Relatively Low,1.981434715099776,Relatively Moderate,0.01,Very Low,1.219763779791054,Relatively Moderate,0.01,Relatively Low,70.27199903019267,Relatively Low,1.291666666666667,Relatively Low,5.078359589275718,Relatively Low,0.543143789526685,Relatively Low,,Not Applicable,,Not Applicable,1.5404797967e-05,Very Low,2.105271081039778,Relatively Low,17.0,Illinois,IL,17203.0,Woodford County,"Woodford County, Illinois",527.556986646168,38414.0,13.6,3.3,18.9,5.8,4.6,18.4,23.9,10.4,4.8,0.1,5.4,1.8,2.9,0.6,3.4,2.6,12.3,0.6,1.9,0.5,0.0,0.0,2.0,0.2
18001,,Not Applicable,,Not Applicable,0.990712074303405,Relatively Moderate,0.0,No Rating,0.000596424217599,Very Low,3.83126286336071,Relatively Low,1.114551083591333,Relatively Low,0.011688387630871,Very Low,0.867302774941043,Very Low,0.01,Relatively Low,73.6839928597856,Relatively Low,0.416666666666667,Relatively Low,4.4560284993258,Relatively Moderate,0.227279981844669,Relatively Low,,Not Applicable,,Not Applicable,9.999999747e-06,Very Low,2.600619195046438,Relatively Low,18.0,Indiana,IN,18001.0,Adams County,"Adams County, Indiana",338.926315161674,35827.0,28.5,3.2,19.8,13.3,20.9,15.6,31.2,11.3,3.6,1.0,7.2,5.1,2.2,3.6,14.0,1.7,24.1,0.6,4.7,0.1,0.0,0.0,1.6,0.1
18003,,Not Applicable,,Not Applicable,0.990712074303406,Very High,1.214660985154002,Very Low,0.000541428633837,Relatively Low,3.708252944296402,Very Low,1.114551083591333,Relatively Moderate,0.008244339086708,Very Low,1.262025750677811,Very Low,0.01,Relatively Low,69.98972460171659,Relatively Moderate,1.083333333333333,Relatively Moderate,4.967770794750263,Relatively High,0.411642494246539,Relatively High,,Not Applicable,,Not Applicable,9.999999747e-06,Very Low,2.6625386996904,Relatively Moderate,18.0,Indiana,IN,18003.0,Allen County,"Allen County, Indiana",657.183998368982,385456.0,21.3,4.8,21.4,9.9,7.9,15.1,25.4,12.3,7.1,2.1,28.3,9.5,2.8,1.8,6.0,1.5,10.4,11.1,8.0,4.7,0.1,0.0,4.0,0.4
18005,,Not Applicable,,Not Applicable,0.247678018575851,Relatively Low,2.923368232875311,Very Low,0.000926468667477,Relatively Low,4.422510993441743,Very Low,1.547987616099072,Relatively Low,0.005844193793466,Very Low,0.699821322215603,Relatively Low,0.01,Relatively Low,89.1616341127996,Relatively Low,1.833333333333333,Relatively High,5.096746893437579,Relatively High,0.296453886577838,Relatively Moderate,,Not Applicable,,Not Applicable,6.434491087e-05,Very Low,2.476780185758518,Relatively Low,18.0,Indiana,IN,18005.0,Bartholomew County,"Bartholomew County, Indiana",406.939485169822,82371.0,19.6,3.6,18.6,8.2,5.8,16.4,23.9,14.3,5.6,1.2,20.8,9.4,5.0,1.5,5.5,1.2,10.0,1.6,7.9,8.1,0.1,0.0,2.5,0.6
18007,,Not Applicable,,Not Applicable,0.743034055727555,Relatively Moderate,0.0,No Rating,0.000653199676163,Very Low,3.239955972622411,Relatively Low,0.928792569659442,Relatively Low,0.021124569943242,Very Low,0.995439976770037,Very Low,0.01,No Rating,94.27953065519041,Very Low,0.708333333333333,Very Low,4.282776530186114,Relatively Low,0.357908345233613,Relatively Low,,Not Applicable,,Not Applicable,9.999999747e-06,Very Low,2.291021671826628,Relatively Low,18.0,Indiana,IN,18007.0,Benton County,"Benton County, Indiana",406.417319666716,8709.0,27.1,3.7,19.4,11.4,6.2,17.3,24.8,18.2,7.4,0.9,9.2,1.2,3.6,2.1,3.4,1.3,14.4,1.2,5.9,0.1,0.0,0.2,1.7,0.1
18009,,Not Applicable,,Not Applicable,0.990712074303407,Relatively Low,1.251208935778781,Very Low,0.000614130346102,Very Low,4.513486240578038,Relatively Low,1.114551083591331,Very Low,0.011688387586932,Very Low,0.714711137581893,Very Low,0.01,Relatively Low,72.8753710386063,Very Low,0.291666666666667,Very Low,4.621421864395674,Relatively Low,0.119126424982706,Relatively Low,,Not Applicable,,Not Applicable,9.999999747e-06,Very Low,2.600619195046441,Relatively Low,18.0,Indiana,IN,18009.0,Blackford County,"Blackford County, Indiana",165.081541775412,12074.0,30.3,5.5,25.0,9.6,7.1,21.4,22.0,21.3,5.6,0.0,5.4,3.6,5.6,0.8,9.7,1.2,15.8,1.0,1.2,0.1,0.1,0.0,2.7,0.2
18011,,Not Applicable,,Not Applicable,0.681114551083591,Relatively Moderate,1.590909090909092,Relatively Low,0.000829060267817,Relatively Low,4.801265083560179,Relatively Moderate,1.300309597523222,Relatively Low,0.011688387586932,Very Low,0.938058368076238,Relatively Low,0.01,Relatively Low,77.77773201858369,Relatively Low,1.5,Relatively Low,5.176586644409455,Relatively Low,0.319529397434962,Relatively Low,,Not Applicable,,Not Applicable,1.0218934314e-05,Very Low,2.538699690402489,Relatively Moderate,18.0,Indiana,IN,18011.0,Boone County,"Boone County, Indiana",422.882081539326,71235.0,10.3,3.1,17.7,5.0,4.5,14.1,25.6,9.6,5.8,0.7,11.7,7.6,2.7,0.7,2.1,0.9,7.0,2.2,3.5,3.1,0.1,0.0,2.8,0.2
18013,,Not Applicable,,Not Applicable,0.247678018575852,Very Low,3.407758861455908,Very Low,0.000624554683775,Very Low,4.329586226794524,Very Low,1.547987616099071,Very Low,0.00584419397405,Very Low,0.623386804820236,Very Low,0.01,Relatively Low,89.01474595536382,Very Low,0.958333333333333,Very Low,5.063387584118395,Relatively Low,0.226047245941566,Relatively Low,,Not Applicable,,Not Applicable,1.0076054428e-05,Very Low,2.291021671826624,Very Low,18.0,Indiana,IN,18013.0,Brown County,"Brown County, Indiana",311.9873465727,15513.0,16.5,3.9,20.5,7.1,7.6,25.4,17.1,16.3,4.6,0.5,5.1,4.2,5.1,3.5,3.5,0.9,12.7,0.6,2.1,0.6,0.1,0.4,1.3,0.1
18015,,Not Applicable,,Not Applicable,0.681114551083592,Relatively Moderate,1.529696933981409,Relatively Low,0.000597912394254,Very Low,4.392803617209223,Relatively Low,1.300309597523224,Relatively Low,0.020674351302268,Very Low,0.87626037443265,Very Low,0.01,Relatively Low,88.16417432984225,Very Low,1.625,Relatively Moderate,5.120854269973278,Relatively Low,0.298026370066546,Relatively Low,,Not Applicable,,Not Applicable,9.999999747e-06,Very Low,2.291021671826626,Relatively Low,18.0,Indiana,IN,18015.0,Carroll County,"Carroll County, Indiana",372.22449411582,20397.0,17.1,3.1,14.6,9.7,11.0,20.2,21.9,15.1,3.9,0.4,7.4,1.8,7.0,1.3,3.9,0.6,19.6,0.7,4.7,0.1,0.0,0.0,1.8,0.1
18017,,Not Applicable,,Not Applicable,0.990712074303405,Relatively Moderate,2.22727272727273,Very Low,0.000533338445356,Very Low,4.206058102807888,Very Low,1.114551083591333,Relatively Low,0.021427224936979,Very Low,0.888433225661524,Very Low,0.01,Relatively Low,80.87306247332022,Relatively Low,0.625,Relatively Low,5.331896494271327,Relatively Moderate,0.292069320703431,Relatively Low,,Not Applicable,,Not Applicable,9.999999747e-06,Very Low,2.476780185758517,Very Low,18.0,Indiana,IN,18017.0,Cass County,"Cass County, Indiana",412.143961750698,37820.0,25.4,4.2,18.2,14.3,7.5,18.1,22.7,15.2,7.2,3.0,23.3,2.3,5.3,1.8,5.5,2.7,18.8,1.3,16.8,1.4,0.2,0.0,3.3,0.3
